,id,username,fulltext,140_char_text,hashtags,url,domain,retweet_count,favorite_count,language,lat,lon,user_id,user_location,user_time_zone,user_follower_count,user_favorite_count,user_tweet_count,user_description,media,year,month,day,hour,minute,cards_pred,cards_pred_score,waterloo_cards_pred,waterloo_cards_score,date,cards_binary_pred
230660,1541177152556646400,cottonmouth71,@disclosetv SOOO 1st we get to talk about how 'climate change' is the BIGGEST scam in world history ! https://t.co/hI1pOTW35k,@disclosetv SOOO 1st we get to talk about how 'climate change' is the BIGGEST scam in world history ! https://t.co/hI1pOTW35k,[],,,0,0,en,,,41025135,"Texas, USA",None,1828,65535,9228,"Patriot,TexanFarmer,welderoutdoorsmanNative Muscogee/Creek TribeLove my wife ,the constitution & FREEDOM#1stAmendment #2ndAmendment",https://pbs.twimg.com/media/FWNb-etXoAAugd5.jpg,2022,6,26,21,50,5_2,0.99947345,1,0.9990782,2022-06-26,1
172935,1540808620786552835,BadDad82187774,@AnthonieLouise Remember the years we had months of sun. Every year sunburned to a crisp. We suffer with trench foot these days. F..kids global warming bollocks. We just have a media that can cover the world easier with the internet. Its always been f..king hot in some countries. Scaremongering,@AnthonieLouise Remember the years we had months of sun. Every year sunburned to a crisp. We suffer with trench foo… https://t.co/9MUcI2kNFm,[],https://twitter.com/i/web/status/1540808620786552835,twitter.com,0,0,en,,,1075328400095621120,"Sheffield, England",None,539,19471,25411,my name is from my days on halo. I'm always cautious of following back because I know I will get banned again for a simple word slip up.😇😁,,2022,6,25,21,26,0_0,0.7049581,1,0.99852496,2022-06-25,0
178595,1547264606942420995,Virridy,Forests are becoming less resilient because of climate change | New Scientist - https://t.co/JtcDYwIrfR,Forests are becoming less resilient because of climate change | New Scientist - https://t.co/JtcDYwIrfR,[],https://bit.ly/3Rv7ji2,bit.ly,0,0,en,,,2357124397,"Boulder, CO",None,434,45,206,Monitor | Earn | Protect with IOT technologies for climate resilience,,2022,7,13,17,0,0_0,0.99968493,0,0.99997157,2022-07-13,0
29807,1583219277997670400,maluvaleri,Puro amor y honestidad ante el planeta 🌈🌿❤️🌞 gracias! #climatechange #JustStopOil https://t.co/IZKwlkNIE1,Puro amor y honestidad ante el planeta 🌈🌿❤️🌞 gracias! #climatechange #JustStopOil https://t.co/IZKwlkNIE1,"[{'text': 'climatechange', 'indices': [54, 68]}, {'text': 'JustStopOil', 'indices': [69, 81]}]",https://twitter.com/hope_enpie/status/1582798749234913280,twitter.com,0,0,es,,,305542442,Venezuela,None,316,3323,3209,Artes Visuales / DDHH,,2022,10,20,22,11,0_0,0.9997721,0,0.99994934,2022-10-20,0
221837,1558761423987154944,MmeDirectrice,"@DavidTaylor_uk 6 months later and the case for change is greater than ever. We have more and more data saying that we’re in trouble and we know audiences are vanishing. In many ways, the crisis classical music facing is like the climate emergency. THIS.",@DavidTaylor_uk 6 months later and the case for change is greater than ever. We have more and more data saying that… https://t.co/ISNLiXeSZP,[],https://twitter.com/i/web/status/1558761423987154944,twitter.com,0,0,en,,,115190745,"London, United Kingdom",None,1093,21278,13890,🇬🇾🇺🇸 Harpsichordist| Founder @tmnetworkltd| Author: #aisforaretha @KokilaBooks| #preordernow Rep'd @JudyLinden1 Boards: @aborchestras @rncmlive @ABRSM,,2022,8,14,10,24,0_0,0.9986858,0,0.99996424,2022-08-14,0
136716,1542647386111098884,chefmthompson,US Supreme Court ruling on environmental protection ‘a setback in our fight against climate change’ https://t.co/NYLd88p3FE #sustainability #climateaction #climatechange #emissions,US Supreme Court ruling on environmental protection ‘a setback in our fight against climate change’… https://t.co/SJTmH8ndla,[],https://twitter.com/i/web/status/1542647386111098884,twitter.com,3,1,en,,,637159098,"Cumberland, RI",None,230,1890,2401,"Chef Matthew Thompson, PCIII, CEC, CCA, MBA, GRAE: Chef, Musician, Outdoor Enthusiast, Powered by Plants, Livin' the Dream!",,2022,6,30,23,12,0_0,0.99973375,0,0.9999703,2022-06-30,0
254479,1569924120887939075,moneromatteo,"“Local gardens across the country share USDA’s goals of building more diversified and resilient local food systems, empowering communities to come together around expanding access to healthy food, *addressing climate change and advancing equity.”*Yikes","“Local gardens across the country share USDA’s goals of building more diversified and resilient local food systems,… https://t.co/ICEK2rUNFu",[],https://twitter.com/i/web/status/1569924120887939075,twitter.com,0,4,en,,,1144733249530454016,,None,1738,12125,3863,"$XMR, ROCOR, American, Accountant",,2022,9,14,5,40,0_0,0.99977875,0,0.9999688,2022-09-14,0
234281,1585870872509718528,MJF9991,@MehreenFaruqi So many ridiculous lies. If Australian Coal was supplied to the world it would reduce Global emissions by 25%. Australia can make absolutely zero difference to Climate change. We can shutdown our Country. China continues to build Coal fired power stations and grow emissions.,@MehreenFaruqi So many ridiculous lies. If Australian Coal was supplied to the world it would reduce Global emissio… https://t.co/DuLXj9Dk0w,[],https://twitter.com/i/web/status/1585870872509718528,twitter.com,0,3,en,,,1387357278328659969,,None,893,24401,13711,We need Common sense and Mutual respect in this world today,,2022,10,28,5,47,4_2,0.9994001,1,0.9907499,2022-10-28,1
205523,1554178528945602560,thecomforter_1,Poor whites vote against their interests every time . They vote for climate change deniers like @RandPaul &amp; @LeaderMcConnell Now that it has hit home #Kentuckyflood maybe they will rethink their self destructive ways,Poor whites vote against their interests every time . They vote for climate change deniers like @RandPaul &amp;… https://t.co/gi4BV3noig,[],https://twitter.com/i/web/status/1554178528945602560,twitter.com,0,0,en,,,45503113,"Brooklyn, NY",None,97,2139,6808,Living the American Dream . follow and join social media platforms https://t.co/GW2RnqyhnK,,2022,8,1,18,53,0_0,0.99870914,0,0.9999629,2022-08-01,0
81778,1577378319548702720,gdeihl,"@martinrev21 That is the story at our southern border, the poor of South America, no longer able to make a living off the land because of climate change. Soon it will be citizens of the American west. It's all about enslavement.","@martinrev21 That is the story at our southern border, the poor of South America, no longer able to make a living o… https://t.co/YtdxYZQgkP",[],https://twitter.com/i/web/status/1577378319548702720,twitter.com,0,0,en,,,95461379,"Buffalo, NY",None,704,1191,5731,"Writer, cyclist, environmentalist, lover of art and music. Contact me through my blog. Send me a message. We must organize as one voice.",,2022,10,4,19,21,0_0,0.53798753,1,0.9744591,2022-10-04,0
138290,1559778981779451904,Joffre2000,"That was has me upset since Abbott trashed the #NBN, ripped up the climate change legislation. I wrote to Ross Vasta (Bonner) reminding he had a young family and he was destroying their future to appease Murdoch and sustain Abbott's need for power. https://t.co/8q96fw1d8y","That was has me upset since Abbott trashed the #NBN, ripped up the climate change legislation. I wrote to Ross Vast… https://t.co/ZdQTsJ5eFd","[{'text': 'NBN', 'indices': [47, 51]}]",https://twitter.com/i/web/status/1559778981779451904,twitter.com,0,0,en,,,72183405,Wynnum West Queensland,None,2494,2184,64181,"Technology, Politics, NBN FTTH, Public Transport, Inland Railway.",,2022,8,17,5,47,0_0,0.99674654,0,0.99995804,2022-08-17,0
98016,1584531468872810496,ASCEpublishing,This @ASCEpublishing collection examines the impact of extreme weather on the #electricalgrid. See the collection here: https://t.co/mrF9mFDRaaCheck out the full infographic: https://t.co/di0Yr0hS6u#climatechange #energy @ASCE_SEI https://t.co/yN0qKHL0EX,This @ASCEpublishing collection examines the impact of extreme weather on the #electricalgrid. See the collection… https://t.co/NyMiEi0VO3,"[{'text': 'electricalgrid', 'indices': [78, 93]}]",https://twitter.com/i/web/status/1584531468872810496,twitter.com,0,0,en,,,720244693838245888,"Reston, VA",None,4744,4454,8518,Publisher of the latest civil engineering research and its practical application #ASCELibrary #ASCEJournals #ASCEPress,,2022,10,24,13,5,0_0,0.99968624,0,0.99997044,2022-10-24,0
249817,1578415809822875649,Washington2Don,@tan123 Canadians For Global Warming! https://t.co/XanSUJJsvO,@tan123 Canadians For Global Warming! https://t.co/XanSUJJsvO,[],,,0,0,en,,,1420392088349335560,,None,440,10611,14865,"Patriot, UltraMAGA, I follow back.",https://pbs.twimg.com/tweet_video_thumb/Feeoz4LXkAAwu3o.jpg,2022,10,7,16,3,0_0,0.9997544,1,0.9811307,2022-10-07,0
63796,1549933494612082688,chrishbenge,Senate Democrats vow to never stop working for clean energy after Manchin stalls climate change legislation https://t.co/t04cdyFiRY,Senate Democrats vow to never stop working for clean energy after Manchin stalls climate change legislation https://t.co/t04cdyFiRY,[],https://www.rawstory.com/climate-change-legislation/,www.rawstory.com,0,1,en,,,22820478,Vancouver BC,None,20094,6713,65535,"Democrat Abroad, Retired US Mil & Intel; Bon vivant, Lover of fine wines, sailor, kayaker & world traveler. Eagle Scout. IA photog: 250+ film credits",,2022,7,21,1,45,0_0,0.99965066,0,0.9999669,2022-07-21,0
80660,1562504752604127237,ECOTerminator,What's gucci. Global warming isn't a prediction. It is happening. stoopid,What's gucci. Global warming isn't a prediction. It is happening. stoopid,[],,,0,0,en,,,1442408319608516614,Your Motherboard's house,None,9,0,47619,"I hate humans, but love the planet.",,2022,8,24,18,18,0_0,0.999704,0,0.9998702,2022-08-24,0
113574,1581551806198743041,IFDCGlobal,"Happy #WorldFoodDay! Globally, we're facing challenges including the ongoing pandemic, conflict, climate change, rising prices, &amp; international tensions. All of this is affecting global #foodsecurity. It’s time to work together &amp; create a better, more sustainable future for all. https://t.co/amYAd7I6jX","Happy #WorldFoodDay! Globally, we're facing challenges including the ongoing pandemic, conflict, climate change, ri… https://t.co/IuvyfmUcXG","[{'text': 'WorldFoodDay', 'indices': [6, 19]}]",https://twitter.com/i/web/status/1581551806198743041,twitter.com,1,1,en,,,125341608,,None,16725,4718,19591,"IFDC is a non-profit, science-based organization working to alleviate global hunger and poverty by improving sustainable agricultural productivity.",,2022,10,16,7,45,0_0,0.9996132,0,0.99997115,2022-10-16,0
240677,1599801817692372995,res08,"@FoxNews &amp; BTW.. at your age honey, there wasn't ""Climate Change"" as we know it today.  World was cooling when you were a kid.","@FoxNews &amp; BTW.. at your age honey, there wasn't ""Climate Change"" as we know it today.  World was cooling when you were a kid.",[],,,0,0,en,,,53702207,,None,21,44,1114,"Happily married wife, mother & grandmother",,2022,12,5,16,24,0_0,0.99822193,1,0.9978342,2022-12-05,0
176329,1582250484488077312,H4d12d,6 bijik aircond and still wonder why climate change occur https://t.co/hpd8EsFCy1 https://t.co/T9UqW8gC3k,6 bijik aircond and still wonder why climate change occur https://t.co/hpd8EsFCy1 https://t.co/T9UqW8gC3k,[],https://twitter.com/NaufalAntezem/status/1581964208769753088,twitter.com,0,1,en,,,841340063820611584,,None,195,1264,65535,Life Short.. F* iT!,https://pbs.twimg.com/tweet_video_thumb/FfVIbLyaAAALWsw.jpg,2022,10,18,6,1,0_0,0.99945587,0,0.9999572,2022-10-18,0
100985,1553956818665226240,endelstamberg,In the times of the climate emergency it's a crime to sacrifice trees for more air traffic!#SaveThano #SaveThanoForest @Fridays4future@FFFIndia@fridays_india@GretaThunberg@LicypriyaK@AaravSeth_@Sarahhh_lndian@KambojAnanya@fff_digital@LetMeBreathe_In@greenpeaceindia https://t.co/XbpXvdhXhi,In the times of the climate emergency it's a crime to sacrifice trees for more air traffic!#SaveThano… https://t.co/5TZttqHub0,"[{'text': 'SaveThano', 'indices': [93, 103]}]",https://twitter.com/i/web/status/1553956818665226240,twitter.com,5,10,en,,,2338275336,"Hamburg, Germany",None,8102,65535,65535,#GlobalClimateJustice 🌍🌏🌎 @SaveCongoForest@SosSaturdays @Fridays4future @ActOnSahel #wednesdays4wildlife #StopShell #savethanoforest #SaveMollem #Savebargny,,2022,8,1,4,12,0_0,0.9996882,0,0.9999667,2022-08-01,0
148801,1563080887721668608,bishttid,"@elonmusk No, it absolutely isn’t. In fact population collapse probably helps a lot of issues provided it’s not down to disease, famine or climate change.","@elonmusk No, it absolutely isn’t. In fact population collapse probably helps a lot of issues provided it’s not dow… https://t.co/XZ8kzTpVPf",[],https://twitter.com/i/web/status/1563080887721668608,twitter.com,0,0,en,,,135547938,London,None,1163,33341,16982,"The right to be ridiculous is something I hold dear. Park Lane End STH home & away, love Swiss watches.",,2022,8,26,8,28,0_0,0.9988004,0,0.99979174,2022-08-26,0
192635,1589650401774764039,StLawrenceU,"As an aspiring architect, Rosie Gotsch ’22 is tuned into global issues affecting the housing market. Inspired by her faculty mentor, she set out to investigate the role zoning regulations play in society and the climate crisis. https://t.co/kL2pUMNGR9 https://t.co/stvZZZRttj","As an aspiring architect, Rosie Gotsch ’22 is tuned into global issues affecting the housing market. Inspired by he… https://t.co/ClwSlgSoUx",[],https://twitter.com/i/web/status/1589650401774764039,twitter.com,0,1,en,,,82233331,"Canton, NY",None,7834,10906,18675,We are a small #LiberalArts university with a big heart ❤️🤎. Tweeting the latest University news & events. #HereWeGoSaints | #EveryLaurentian,,2022,11,7,16,6,0_0,0.9997861,0,0.99996805,2022-11-07,0
128378,1569356818106785792,TimTimhalter1,@centristaz3 @KelseyHtheModel @brobert545 For your homepagehttps://t.co/qEik5LBStI,@centristaz3 @KelseyHtheModel @brobert545 For your homepagehttps://t.co/qEik5LBStI,[],https://www.washingtonexaminer.com/opinion/greenpeace-co-founder-joins-climate-change-skeptics,www.washingtonexaminer.com,0,1,en,,,3002230322,,None,278,10774,31516,I didn't vote for Trump in the primaries but I am so glad I voted for him in the elections! Pronouns... YOUR Lord and Master,,2022,9,12,16,6,0_0,0.99979013,0,0.99972945,2022-09-12,0
20146,1592855410825826304,123_INFO_USA,A Clash at Climate Talks: Should Nations Keep the 1.5-Degree Goal? https://t.co/yQ0B5Ax06A,A Clash at Climate Talks: Should Nations Keep the 1.5-Degree Goal? https://t.co/yQ0B5Ax06A,[],https://ift.tt/w2Efh3W,ift.tt,0,0,en,,,1041296725640527872,Etats-Unis,None,286,0,65535,Welcome to the 123 INFO (News) Twitter account.  here you can find all national news | Tweets are automatic| Group @GoNews_Off,,2022,11,16,12,21,0_0,0.9997746,0,0.99996054,2022-11-16,0
134708,1582885517213208576,LattLattiam,"Their subterfuge is the environment and your health. They are always going to help you but meanwhile all they do is enact corporate driven policies that hurt you and blame climate change, or covid, or Putin… https://t.co/aDcRBF8fXA",Their subterfuge is the environment and your health. They are always going to help you but meanwhile all they do is… https://t.co/dAE1rGNsCV,[],https://twitter.com/i/web/status/1582885517213208576,twitter.com,0,0,en,,,751888750343446528,,None,248,30602,21220,,,2022,10,20,0,4,4_1,0.59215444,0,0.99909955,2022-10-20,1
224148,1589523533646139392,PetalLu,@opinion It’s not only climate change. It’s all these people using bug and weed killers in their yards starving bees butterflies and other pollinators and other insects we need. Also people killing wildflower and replacing grass with plastic turf. Freaking horrible and wrong.,@opinion It’s not only climate change. It’s all these people using bug and weed killers in their yards starving bee… https://t.co/j6oGBxTGvY,[],https://twitter.com/i/web/status/1589523533646139392,twitter.com,0,0,en,,,400836544,,None,4240,65535,65535,Vegan💚🐮🐔🐷🐙 AnimalRights 🐯🐬🐒 #SaveThePlanet🌍☮️💧🦧🌲🌼♻️ Cat Mom & Foster🐱 JK’s Petal 🌺 #Resist💙🌊 #BLM✊🏽#EqualRights💪🏼 Ally ❤️🌈 She/Her,,2022,11,7,7,41,0_0,0.994056,0,0.9999054,2022-11-07,0
